Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
TCP,TCP,1,192.168.1.1,49440,80,66,6.62817108298217,1
TCP,TCP,1,192.168.1.1,49446,80,66,6.644908888747276,1
ARP,TCP,1,192.168.1.1,0,0,60,6.661646694512382,1
ARP,TCP,0,192.168.1.11,0,0,42,6.678384500277488,0
TCP,TCP,1,192.168.1.1,49327,80,62,6.693374390714087,1
TCP,TCP,1,192.168.1.1,49247,80,66,6.6545136879587306,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.669381716063019,1
TCP,TCP,1,192.168.1.1,49441,80,66,6.685972217844271,1
TCP,TCP,1,192.168.1.1,49242,80,66,6.702562719625522,1
TCP,TCP,1,192.168.1.1,49248,80,66,6.717414466309402,1
TCP,TCP,1,192.168.1.1,49328,80,62,6.678695430186268,1
TCP,TCP,1,192.168.1.1,49442,80,66,6.693427546455035,1
TCP,TCP,1,192.168.1.1,49243,80,66,6.709873314382443,1
TCP,TCP,1,192.168.1.1,49249,80,66,6.724593680225377,1
TCP,TCP,1,192.168.1.1,49329,80,62,6.686151137160321,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.700753920987705,1
TCP,TCP,1,192.168.1.1,49443,80,66,6.717057458508357,1
TCP,TCP,1,192.168.1.1,49244,80,66,6.733360996029008,1
TCP,TCP,1,192.168.1.1,49250,80,66,6.747948086819796,1
TCP,TCP,1,192.168.1.1,49432,80,62,6.709646754767672,1
TCP,TCP,1,192.168.1.1,49444,80,66,6.724118430591646,1
TCP,TCP,1,192.168.1.1,49245,80,66,6.740282176819029,1
TCP,TCP,1,192.168.1.1,49251,80,66,6.756445923046413,1
TCP,TCP,1,192.168.1.1,49433,80,62,6.716712441104666,1
TCP,TCP,1,192.168.1.1,49445,80,66,6.731059294959536,1
TCP,TCP,1,192.168.1.1,49246,80,66,6.747085626614202,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.763111958268867,1
TCP,TCP,1,192.168.1.1,49252,80,66,6.777443678397567,1
TCP,TCP,1,192.168.1.1,49434,80,62,6.739554149012436,1
TCP,TCP,1,192.168.1.1,49446,80,66,6.753774424939291,1
TCP,TCP,1,192.168.1.1,49247,80,66,6.769665658880324,1
TCP,TCP,1,192.168.1.1,49253,80,66,6.785556892821358,1
TCP,TCP,1,192.168.1.1,49435,80,62,6.799762241174089,1
TCP,TCP,1,192.168.1.1,49248,80,66,6.762013908349681,1
ARP,TCP,1,192.168.1.1,0,0,60,6.7777761785323145,1
ARP,TCP,0,192.168.1.12,0,0,42,6.79186818608011,0
TCP,TCP,1,192.168.1.1,49254,80,66,6.8076265809434044,1
TCP,TCP,1,192.168.1.1,49436,80,62,6.823384975806699,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.784101144860154,1
TCP,TCP,1,192.168.1.1,49249,80,66,6.798074787822172,1
TCP,TCP,1,192.168.1.1,49255,80,66,6.813702545955096,1
TCP,TCP,1,192.168.1.1,49437,80,62,6.82766559237268,1
TCP,TCP,1,192.168.1.1,49250,80,66,6.790322130780919,1
TCP,TCP,1,192.168.1.1,49256,80,66,6.8041793807481,1
TCP,TCP,1,192.168.1.1,49438,80,62,6.765688476660953,1
TCP,TCP,1,192.168.1.1,49251,80,66,6.7810650413806375,1
TCP,TCP,1,192.168.1.1,49439,80,62,6.794811508966867,1
TCP,TCP,1,192.168.1.1,49252,80,66,6.7567055881213145,1
TCP,TCP,1,192.168.1.1,49440,80,62,6.7703466584579255,1
TCP,TCP,1,192.168.1.1,49253,80,66,6.732737167134488,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.746274415052788,1
TCP,TCP,1,192.168.1.1,49441,80,62,6.70915039007589,1
TCP,TCP,1,192.168.1.1,49242,80,62,6.72258542730834,1
TCP,TCP,1,192.168.1.1,49254,80,66,6.737591198351439,1
TCP,TCP,1,192.168.1.1,49442,80,62,6.7525969693945385,1
TCP,TCP,1,192.168.1.1,49243,80,62,6.715717690284536,1
TCP,TCP,1,192.168.1.1,49330,80,66,6.729045079486516,1
TCP,TCP,1,192.168.1.1,49255,80,66,6.743932347361486,1
TCP,TCP,1,192.168.1.1,49443,80,62,6.758819615236456,1
TCP,TCP,1,192.168.1.1,49244,80,62,6.77213392451775,1
TCP,TCP,1,192.168.1.1,49331,80,66,6.736956079823119,1
TCP,TCP,1,192.168.1.1,49256,80,66,6.750174174352855,1
TCP,TCP,1,192.168.1.1,49444,80,62,6.764944796178573,1
DATA,UDP,1,172.16.255.255,60321,1947,82,6.77971541800429,1
TCP,TCP,1,192.168.1.1,49245,80,62,6.794486039830008,1
TCP,TCP,1,192.168.1.1,49332,80,66,6.757864186908359,1
TCP,TCP,1,192.168.1.1,49333,80,66,6.7709747382168315,1
TCP,TCP,1,192.168.1.1,49445,80,62,6.785630527693491,1
TCP,TCP,1,192.168.1.1,49334,80,66,6.800286317170151,1
TCP,TCP,1,192.168.1.1,49335,80,66,6.813384149600243,1
TCP,TCP,1,192.168.1.1,49246,80,62,6.828036588631641,1
TCP,TCP,1,192.168.1.1,49446,80,62,6.792995615917764,1
TCP,TCP,1,192.168.1.1,49336,80,66,6.805997055993922,1
TCP,TCP,1,192.168.1.1,49247,80,62,6.820539784746045,1
TCP,TCP,1,192.168.1.1,49337,80,66,6.7842851363024606,1
TCP,TCP,1,192.168.1.1,49248,80,62,6.798719785528635,1
TCP,TCP,1,192.168.1.1,49338,80,66,6.76138205139544,1
TCP,TCP,1,192.168.1.1,49330,80,66,6.775707013368736,1
TCP,TCP,1,192.168.1.1,49249,80,62,6.738824417306277,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.7515437816105885,1
TCP,TCP,1,192.168.1.1,49339,80,66,6.765757557992926,1
TCP,TCP,1,192.168.1.1,49250,80,62,6.778468130846288,1
TCP,TCP,1,192.168.1.1,49331,80,66,6.744825504016986,1
TCP,TCP,1,192.168.1.1,49340,80,66,6.757448362347041,1
TCP,TCP,1,192.168.1.1,49251,80,62,6.722726084225059,1
TCP,TCP,1,192.168.1.1,49332,80,66,6.735260009331198,1
TCP,TCP,1,192.168.1.1,49333,80,66,6.749262628893217,1
TCP,TCP,1,192.168.1.1,49334,80,66,6.7632652484552365,1
TCP,TCP,1,192.168.1.1,49335,80,66,6.775787581370097,1
TCP,TCP,1,192.168.1.1,49341,80,66,6.789787142488631,1
TCP,TCP,1,192.168.1.1,49252,80,62,6.803786703607164,1
TCP,TCP,1,192.168.1.1,49336,80,66,6.770464552852234,1
TCP,TCP,1,192.168.1.1,49342,80,66,6.782895688860149,1
TCP,TCP,1,192.168.1.1,49253,80,62,6.796795065271748,1
TCP,TCP,1,192.168.1.1,49337,80,66,6.762301597750975,1
TCP,TCP,1,192.168.1.1,49254,80,62,6.774643527796633,1
TCP,TCP,1,192.168.1.1,49343,80,66,6.788441172456097,1
TCP,TCP,1,192.168.1.1,49338,80,66,6.7542572917725225,1
TCP,TCP,1,192.168.1.1,49255,80,62,6.766511286784313,1
TCP,TCP,1,192.168.1.1,49344,80,66,6.780208678053107,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.74632906672139,1
TCP,TCP,1,192.168.1.1,49339,80,66,6.758496326845755,1
TCP,TCP,1,192.168.1.1,49256,80,62,6.772094911004398,1
TCP,TCP,1,192.168.1.1,49447,80,66,6.785693495163041,1
TCP,TCP,1,192.168.1.1,49340,80,66,6.752018486659014,1
TCP,TCP,1,192.168.1.1,49448,80,66,6.76409740761612,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.777598600046491,1
TCP,TCP,1,192.168.1.1,49341,80,66,6.744218941887248,1
TCP,TCP,1,192.168.1.1,49449,80,66,6.757626931831358,1
TCP,TCP,1,192.168.1.1,49342,80,66,6.723216304749444,1
TCP,TCP,1,192.168.1.1,49450,80,66,6.73652960436281,1
TCP,TCP,1,192.168.1.1,49343,80,66,6.7025082171368044,1
TCP,TCP,1,192.168.1.1,49451,80,66,6.715728154448712,1
TCP,TCP,1,192.168.1.1,49330,80,62,6.72756049346792,1
TCP,TCP,1,192.168.1.1,49344,80,66,6.695216421878124,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.70834429721514,1
TCP,TCP,1,192.168.1.1,49452,80,66,6.721472172552156,1
TCP,TCP,1,192.168.1.1,49331,80,62,6.734600047889171,1
TCP,TCP,1,192.168.1.1,49447,80,66,6.701062590094574,1
TCP,TCP,1,192.168.1.1,49453,80,66,6.71273426584738,1
TCP,TCP,1,192.168.1.1,49332,80,62,6.725768701315045,1
TCP,TCP,1,192.168.1.1,49448,80,66,6.693880886926531,1
TCP,TCP,1,192.168.1.1,49454,80,66,6.705473886462067,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.718418816744812,1
TCP,TCP,1,192.168.1.1,49333,80,62,6.730004520564777,1
TCP,TCP,1,192.168.1.1,49334,80,62,6.742946836950479,1
TCP,TCP,1,192.168.1.1,49335,80,62,6.75588915333618,1
ARP,TCP,1,192.168.1.1,0,0,60,6.768831469721882,1
ARP,TCP,0,192.168.1.10,0,0,42,6.738234063032279,0
TCP,TCP,1,192.168.1.1,49449,80,66,6.75109328834341,1
TCP,TCP,1,192.168.1.1,49455,80,66,6.7625957268299315,1
TCP,TCP,1,192.168.1.1,49336,80,62,6.77545237269843,1
TCP,TCP,1,192.168.1.1,49450,80,66,6.7883090185669275,1
TCP,TCP,1,192.168.1.1,49456,80,66,6.756442036117124,1
TCP,TCP,1,192.168.1.1,49257,80,66,6.76786551436166,1
TCP,TCP,1,192.168.1.1,49337,80,62,6.780635071935928,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.793404629510195,1
TCP,TCP,1,192.168.1.1,49451,80,66,6.761718814958317,1
TCP,TCP,1,192.168.1.1,49457,80,66,6.773064389311081,1
TCP,TCP,1,192.168.1.1,49258,80,66,6.785748030489565,1
TCP,TCP,1,192.168.1.1,49338,80,62,6.79708658541053,1
TCP,TCP,1,192.168.1.1,49452,80,66,6.809767717099729,1
TCP,TCP,1,192.168.1.1,49458,80,66,6.779526357273067,1
TCP,TCP,1,192.168.1.1,49259,80,66,6.790792605846984,1
TCP,TCP,1,192.168.1.1,49339,80,62,6.803391478956162,1
TCP,TCP,1,192.168.1.1,49453,80,66,6.815990352065341,1
TCP,TCP,1,192.168.1.1,49459,80,66,6.78457977447817,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.795770240994093,1
TCP,TCP,1,192.168.1.1,49260,80,66,6.808285471640492,1
TCP,TCP,1,192.168.1.1,49340,80,62,6.820800702286889,1
TCP,TCP,1,192.168.1.1,49454,80,66,6.831981892630029,1
TCP,TCP,1,192.168.1.1,49460,80,66,6.80200160652027,1
TCP,TCP,1,192.168.1.1,49261,80,66,6.813114891383843,1
TCP,TCP,1,192.168.1.1,49341,80,62,6.8255475827914776,1
TCP,TCP,1,192.168.1.1,49455,80,66,6.794487873974369,1
TCP,TCP,1,192.168.1.1,49461,80,66,6.806841488290686,1
TCP,TCP,1,192.168.1.1,49342,80,62,6.817881027445571,1
TCP,TCP,1,192.168.1.1,49262,80,66,6.830232261190943,1
TCP,TCP,1,192.168.1.1,49456,80,66,6.841265166820868,1
TCP,TCP,1,192.168.1.1,49257,80,66,6.811618350043613,1
TCP,TCP,1,192.168.1.1,49263,80,66,6.8225851156126405,1
TCP,TCP,1,192.168.1.1,49343,80,62,6.834855952151512,1
TCP,TCP,1,192.168.1.1,49457,80,66,6.804139635877176,1
TCP,TCP,1,192.168.1.1,49258,80,66,6.815036900299287,1
TCP,TCP,1,192.168.1.1,49264,80,66,6.8272283795484805,1
TCP,TCP,1,192.168.1.1,49344,80,62,6.839419858797674,1
TCP,TCP,1,192.168.1.1,49458,80,66,6.850308341474181,1
TCP,TCP,1,192.168.1.1,49259,80,66,6.820987893410406,1
TCP,TCP,1,192.168.1.1,49265,80,66,6.831811932597372,1
TCP,TCP,1,192.168.1.1,49447,80,62,6.843925074321835,1
TCP,TCP,1,192.168.1.1,49459,80,66,6.813544842630827,1
TCP,TCP,1,192.168.1.1,49260,80,66,6.825582907723814,1
TCP,TCP,1,192.168.1.1,49266,80,66,6.836336996834807,1
TCP,TCP,1,192.168.1.1,49448,80,62,6.8483728014067,1
TCP,TCP,1,192.168.1.1,49460,80,66,6.85912059277433,1
TCP,TCP,1,192.168.1.1,49261,80,66,6.8301196284988395,1
TCP,TCP,1,192.168.1.1,49267,80,66,6.8408046464970065,1
TCP,TCP,1,192.168.1.1,49449,80,62,6.852764095179693,1
TCP,TCP,1,192.168.1.1,49461,80,66,6.864723543862381,1
TCP,TCP,1,192.168.1.1,49262,80,66,6.834599100332065,1
TCP,TCP,1,192.168.1.1,49268,80,66,6.845215928630024,1
TCP,TCP,1,192.168.1.1,49450,80,62,6.857099984061673,1
TCP,TCP,1,192.168.1.1,49263,80,66,6.868984039493323,1
TCP,TCP,1,192.168.1.1,49269,80,66,6.839022476306911,1
TCP,TCP,1,192.168.1.1,49451,80,62,6.8495719796597445,1
ARP,TCP,1,192.168.1.1,0,0,60,6.861381586521227,1
ARP,TCP,0,192.168.1.11,0,0,42,6.83165251236321,0
TCP,TCP,1,192.168.1.1,49264,80,66,6.843390746920535,1
TCP,TCP,1,192.168.1.1,49270,80,66,6.853873773662038,1
TCP,TCP,1,192.168.1.1,49452,80,62,6.865609858890911,1
TCP,TCP,1,192.168.1.1,49265,80,66,6.876086898806272,1
TCP,TCP,1,192.168.1.1,49271,80,66,6.84645886338469,1
TCP,TCP,1,192.168.1.1,49453,80,62,6.858122336746504,1
TCP,TCP,1,192.168.1.1,49266,80,66,6.869785810108318,1
TCP,TCP,1,192.168.1.1,49454,80,62,6.8391351419108055,1
TCP,TCP,1,192.168.1.1,49267,80,66,6.850726896388621,1
TCP,TCP,1,192.168.1.1,49455,80,62,6.819154315803629,1
TCP,TCP,1,192.168.1.1,49268,80,66,6.829445781461356,1
TCP,TCP,1,192.168.1.1,49456,80,62,6.799423242228627,1
TCP,TCP,1,192.168.1.1,49257,80,62,6.81087008270376,1
TCP,TCP,1,192.168.1.1,49269,80,66,6.822316923178892,1
TCP,TCP,1,192.168.1.1,49457,80,62,6.790107929031654,1
TCP,TCP,1,192.168.1.1,49258,80,62,6.80148164415566,1
TCP,TCP,1,192.168.1.1,49345,80,66,6.811646623980218,1
TCP,TCP,1,192.168.1.1,49270,80,66,6.823018321182188,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.792212395694703,1
TCP,TCP,1,192.168.1.1,49458,80,62,6.803513913823979,1
TCP,TCP,1,192.168.1.1,49259,80,62,6.813614022448338,1
TCP,TCP,1,192.168.1.1,49346,80,66,6.824913548190374,1
TCP,TCP,1,192.168.1.1,49271,80,66,6.836213073932411,1
TCP,TCP,1,192.168.1.1,49459,80,62,6.807906226635513,1
TCP,TCP,1,192.168.1.1,49260,80,62,6.817945386237331,1
TCP,TCP,1,192.168.1.1,49347,80,66,6.829177586214658,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.840409786191985,1
TCP,TCP,1,192.168.1.1,49348,80,66,6.8122464628424275,1
TCP,TCP,1,192.168.1.1,49349,80,66,6.823414079994628,1
TCP,TCP,1,192.168.1.1,49460,80,62,6.833391076134714,1
TCP,TCP,1,192.168.1.1,49350,80,66,6.8445567478277445,1
TCP,TCP,1,192.168.1.1,49261,80,62,6.8557224195207755,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.866888091213806,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.836371062785199,1
TCP,TCP,1,192.168.1.1,49461,80,62,6.846283617903,1
TCP,TCP,1,192.168.1.1,49351,80,66,6.857379701562486,1
TCP,TCP,1,192.168.1.1,49262,80,62,6.868475785221973,1
TCP,TCP,1,192.168.1.1,49352,80,66,6.879571868881459,1
TCP,TCP,1,192.168.1.1,49263,80,62,6.851525476709449,1
ARP,TCP,1,192.168.1.1,0,0,60,6.862558529006888,1
ARP,TCP,0,192.168.1.12,0,0,42,6.873591581304327,0
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.884624633601765,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.854361679332208,1
TCP,TCP,1,192.168.1.1,49353,80,66,6.864154146140941,1
TCP,TCP,1,192.168.1.1,49345,80,66,6.875119248610815,1
TCP,TCP,1,192.168.1.1,49264,80,62,6.886084351080689,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.897049453550562,1
TCP,TCP,1,192.168.1.1,49354,80,66,6.868065769916329,1
TCP,TCP,1,192.168.1.1,49265,80,62,6.878967461614609,1
TCP,TCP,1,192.168.1.1,49346,80,66,6.889869153312889,1
TCP,TCP,1,192.168.1.1,49355,80,66,6.900770845011169,1
TCP,TCP,1,192.168.1.1,49266,80,62,6.869608988735436,1
TCP,TCP,1,192.168.1.1,49347,80,66,6.880444334143537,1
TCP,TCP,1,192.168.1.1,49348,80,66,6.8901148940032595,1
TCP,TCP,1,192.168.1.1,49349,80,66,6.899782185319166,1
TCP,TCP,1,192.168.1.1,49350,80,66,6.910613868498632,1
TCP,TCP,1,192.168.1.1,49356,80,66,6.921445551678096,1
TCP,TCP,1,192.168.1.1,49267,80,62,6.894990276586594,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.904603117001963,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.915374728728955,1
TCP,TCP,1,192.168.1.1,49351,80,66,6.926146340455947,1
TCP,TCP,1,192.168.1.1,49357,80,66,6.935752348214087,1
TCP,TCP,1,192.168.1.1,49268,80,62,6.909370870775737,1
TCP,TCP,1,192.168.1.1,49352,80,66,6.920083073676164,1
TCP,TCP,1,192.168.1.1,49269,80,62,6.930795276576592,1
TCP,TCP,1,192.168.1.1,49358,80,66,6.901138748112385,1
TCP,TCP,1,192.168.1.1,49353,80,66,6.910640392105722,1
TCP,TCP,1,192.168.1.1,49270,80,62,6.921288528303111,1
TCP,TCP,1,192.168.1.1,49359,80,66,6.8918633176071005,1
TCP,TCP,1,192.168.1.1,49354,80,66,6.902449897204039,1
TCP,TCP,1,192.168.1.1,49271,80,62,6.913036476800978,1
TCP,TCP,1,192.168.1.1,49462,80,66,6.884958463749288,1
TCP,TCP,1,192.168.1.1,49355,80,66,6.895485923173981,1
TCP,TCP,1,192.168.1.1,49463,80,66,6.906013382598674,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.878130301167437,1
TCP,TCP,1,192.168.1.1,49356,80,66,6.888599297059625,1
TCP,TCP,1,192.168.1.1,49464,80,66,6.899068292951814,1
TCP,TCP,1,192.168.1.1,49357,80,66,6.870261595950648,1
TCP,TCP,1,192.168.1.1,49465,80,66,6.880671083217241,1
TCP,TCP,1,192.168.1.1,49358,80,66,6.851024820575102,1
TCP,TCP,1,192.168.1.1,49466,80,66,6.861373800666605,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.835302208444741,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.845596338276736,1
TCP,TCP,1,192.168.1.1,49345,80,62,6.854789552877301,1
TCP,TCP,1,192.168.1.1,49359,80,66,6.865082029683423,1
TCP,TCP,1,192.168.1.1,49467,80,66,6.875374506489545,1
TCP,TCP,1,192.168.1.1,49346,80,62,6.885666983295667,1
TCP,TCP,1,192.168.1.1,49462,80,66,6.858513365615913,1
TCP,TCP,1,192.168.1.1,49468,80,66,6.8687499527287725,1
TCP,TCP,1,192.168.1.1,49347,80,62,6.878986539841632,1
TCP,TCP,1,192.168.1.1,49463,80,66,6.8509274353764384,1
TCP,TCP,1,192.168.1.1,49469,80,66,6.861107119530044,1
TCP,TCP,1,192.168.1.1,49349,80,62,6.870195664482678,1
TCP,TCP,1,192.168.1.1,49348,80,62,6.880373732133763,1
TCP,TCP,1,192.168.1.1,49350,80,62,6.890551799784848,1
BROWSER,UDP,1,192.168.1.255,138,138,256,6.899634210011133,1
TCP,TCP,1,192.168.1.1,49464,80,66,6.874881437768032,1
TCP,TCP,1,192.168.1.1,49470,80,66,6.885006447249281,1
TCP,TCP,1,192.168.1.1,49351,80,62,6.8940424109446665,1
TCP,TCP,1,192.168.1.1,49465,80,66,6.868366745883646,1
TCP,TCP,1,192.168.1.1,49471,80,66,6.877357058742193,1
TCP,TCP,1,192.168.1.1,49272,80,66,6.887426395577833,1
TCP,TCP,1,192.168.1.1,49352,80,62,6.897495732413473,1
TCP,TCP,1,192.168.1.1,49466,80,66,6.871938693903475,1
TCP,TCP,1,192.168.1.1,49472,80,66,6.880880682625069,1
TCP,TCP,1,192.168.1.1,49273,80,66,6.890896520591044,1
TCP,TCP,1,192.168.1.1,49353,80,62,6.89983415020584,1
TCP,TCP,1,192.168.1.1,49467,80,66,6.87547289712102,1
TCP,TCP,1,192.168.1.1,49473,80,66,6.884367078376939,1
TCP,TCP,1,192.168.1.1,49274,80,66,6.894329982976616,1
TCP,TCP,1,192.168.1.1,49354,80,62,6.904292887576293,1
TCP,TCP,1,192.168.1.1,49468,80,66,6.91425579217597,1
TCP,TCP,1,192.168.1.1,49474,80,66,6.887816784343015,1
TCP,TCP,1,192.168.1.1,49275,80,66,6.897727312090272,1
TCP,TCP,1,192.168.1.1,49355,80,62,6.907637839837528,1
TCP,TCP,1,192.168.1.1,49469,80,66,6.880313452420307,1
TCP,TCP,1,192.168.1.1,49475,80,66,6.890170635016897,1
TCP,TCP,1,192.168.1.1,49276,80,66,6.900027817613488,1
TCP,TCP,1,192.168.1.1,49356,80,62,6.9088224726077785,1
BROWSER,UDP,1,169.254.255.255,138,138,256,6.918678139473125,1
TCP,TCP,1,192.168.1.1,49470,80,66,6.928533806338471,1
TCP,TCP,1,192.168.1.1,49476,80,66,6.902303673847003,1
TCP,TCP,1,192.168.1.1,49357,80,62,6.912108082474626,1
TCP,TCP,1,192.168.1.1,49277,80,66,6.92191249110225,1
TCP,TCP,1,192.168.1.1,49471,80,66,6.9317168997298735,1
TCP,TCP,1,192.168.1.1,49272,80,66,6.905605996111578,1
TCP,TCP,1,192.168.1.1,49278,80,66,6.915359676897046,1
TCP,TCP,1,192.168.1.1,49358,80,62,6.9251133576825135,1
TCP,TCP,1,192.168.1.1,49472,80,66,6.900215486906151,1
TCP,TCP,1,192.168.1.1,49273,80,66,6.908874321955484,1
TCP,TCP,1,192.168.1.1,49279,80,66,6.9175305356381855,1
DATA,UDP,1,172.16.255.255,55384,1947,82,6.92723254199953,1
TCP,TCP,1,192.168.1.1,49359,80,62,6.936934548360874,1
TCP,TCP,1,192.168.1.1,49473,80,66,6.946636554722217,1
TCP,TCP,1,192.168.1.1,49274,80,66,6.92072057847997,1
TCP,TCP,1,192.168.1.1,49280,80,66,6.930372908436009,1
TCP,TCP,1,192.168.1.1,49462,80,62,6.940025238392048,1
TCP,TCP,1,192.168.1.1,49474,80,66,6.949677568348087,1
TCP,TCP,1,192.168.1.1,49275,80,66,6.92387812029297,1
TCP,TCP,1,192.168.1.1,49281,80,66,6.933481279960505,1
TCP,TCP,1,192.168.1.1,49463,80,62,6.942044347890679,1
TCP,TCP,1,192.168.1.1,49475,80,66,6.951646068980431,1
TCP,TCP,1,192.168.1.1,49276,80,66,6.9259712152066975,1
TCP,TCP,1,192.168.1.1,49282,80,66,6.934490722989488,1
TCP,TCP,1,192.168.1.1,49464,80,62,6.9430076919372326,1
TCP,TCP,1,192.168.1.1,49476,80,66,6.9525579088449865,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.929069989977207,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.9385748870828,1
TCP,TCP,1,192.168.1.1,49277,80,66,6.947049577019972,1
TCP,TCP,1,192.168.1.1,49283,80,66,6.956553064813432,1
TCP,TCP,1,192.168.1.1,49465,80,62,6.966056552606894,1
TCP,TCP,1,192.168.1.1,49278,80,66,6.975560040400355,1
TCP,TCP,1,192.168.1.1,49284,80,66,6.950026607046814,1
TCP,TCP,1,192.168.1.1,49466,80,62,6.959482425559803,1
TCP,TCP,1,192.168.1.1,49279,80,66,6.968938244072792,1
TCP,TCP,1,192.168.1.1,49285,80,66,6.944584706345352,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.952973920699352,1
TCP,TCP,1,192.168.1.1,49467,80,62,6.9623825457611925,1
TCP,TCP,1,192.168.1.1,49280,80,66,6.971791170823032,1
TCP,TCP,1,192.168.1.1,49286,80,66,6.946530060355261,1
TCP,TCP,1,192.168.1.1,49468,80,62,6.955891960706144,1
ARP,TCP,1,192.168.1.1,0,0,60,6.964236642478636,1
ARP,TCP,0,192.168.1.10,0,0,42,6.973597175600247,0
TCP,TCP,1,192.168.1.1,49281,80,66,6.982957708721858,1
TCP,TCP,1,192.168.1.1,49469,80,62,6.958781176500167,1
TCP,TCP,1,192.168.1.1,49282,80,66,6.968096813951974,1
TCP,TCP,1,192.168.1.1,49470,80,62,6.944106606788236,1
TCP,TCP,1,192.168.1.1,49283,80,66,6.95337777715778,1
TCP,TCP,1,192.168.1.1,49471,80,62,6.927576871993454,1
TCP,TCP,1,192.168.1.1,49272,80,62,6.936801341862952,1
BOOTP,UDP,1,255.255.255.255,68,67,342,6.946025811732451,1
TCP,TCP,1,192.168.1.1,49284,80,66,6.95424943290086,1
TCP,TCP,1,192.168.1.1,49472,80,62,6.931554469169945,1
TCP,TCP,1,192.168.1.1,49273,80,62,6.940735336016528,1
TCP,TCP,1,192.168.1.1,49360,80,66,6.94892084831997,1
TCP,TCP,1,192.168.1.1,49285,80,66,6.958100400299257,1
TCP,TCP,1,192.168.1.1,49473,80,62,6.933517688352883,1
TCP,TCP,1,192.168.1.1,49274,80,62,6.942652757771003,1
TCP,TCP,1,192.168.1.1,49361,80,66,6.951787827189123,1
BOOTP,UDP,1,255.255.255.255,68,67,331,6.960922896607243,1
TCP,TCP,1,192.168.1.1,49286,80,66,6.9700579660253625,1
TCP,TCP,1,192.168.1.1,49474,80,62,6.94652142634884,1
TCP,TCP,1,192.168.1.1,49275,80,62,6.95561373188071,1
TCP,TCP,1,192.168.1.1,49362,80,66,6.963718185243351,1
TCP,TCP,1,192.168.1.1,49363,80,66,6.972809201150979,1
TCP,TCP,1,192.168.1.1,49364,80,66,6.948391842455758,1
TCP,TCP,1,192.168.1.1,49365,80,66,6.9574392276672885,1
TCP,TCP,1,192.168.1.1,49475,80,62,6.965503404200249,1
TCP,TCP,1,192.168.1.1,49276,80,62,6.974549512517393,1
TCP,TCP,1,192.168.1.1,49476,80,62,6.951220281521225,1
TCP,TCP,1,192.168.1.1,49366,80,66,6.960224452870346,1
TCP,TCP,1,192.168.1.1,49277,80,62,6.968249710971621,1
TCP,TCP,1,192.168.1.1,49367,80,66,6.977252617574944,1
TCP,TCP,1,192.168.1.1,49278,80,62,6.954021814701142,1
TCP,TCP,1,192.168.1.1,49368,80,66,6.962983183019056,1
TCP,TCP,1,192.168.1.1,49360,80,66,6.939924606919192,1
TCP,TCP,1,192.168.1.1,49279,80,62,6.948844818496209,1
TCP,TCP,1,192.168.1.1,49369,80,66,6.957765030073226,1
TCP,TCP,1,192.168.1.1,49280,80,62,6.932914813118508,1
TCP,TCP,1,192.168.1.1,49361,80,66,6.941791784710209,1
TCP,TCP,1,192.168.1.1,49370,80,66,6.918092031633511,1
TCP,TCP,1,192.168.1.1,49281,80,62,6.925972664857443,1
TCP,TCP,1,192.168.1.1,49362,80,66,6.934806813664659,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.943640962471875,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,6.920995831179056,1
TCP,TCP,1,192.168.1.1,49363,80,66,6.9297899809010115,1
TCP,TCP,1,192.168.1.1,49364,80,66,6.938584130622967,1
TCP,TCP,1,192.168.1.1,49365,80,66,6.946425180050661,1
TCP,TCP,1,192.168.1.1,49371,80,66,6.955218123316548,1
